"CTTphi1","CTTphi2","CTTphi3","CFAphi1","CFAphi2","CFAphi3","PCMphi1","PCMphi2","PCMphi3","GPCMphi1","GPCMphi2","GPCMphi3","CTTkappa1","CTTkappa2","CTTkappa3","CFAkappa1","CFAkappa2","CFAkappa3","PCMkappa1","PCMkappa2","PCMkappa3","GPCMkappa1","GPCMkappa2","GPCMkappa3","CTTtypeone1","CTTtypeone2","CTTtypeone3","CFAtypeone1","CFAtypeone2","CFAtypeone3","PCMtypeone1","PCMtypeone2","PCMtypeone3","GPCMtypeone1","GPCMtypeone2","GPCMtypeone3","CTTtypetwo1","CTTtypetwo2","CTTtypetwo3","CFAtypetwo1","CFAtypetwo2","CFAtypetwo3","PCMtypetwo1","PCMtypetwo2","PCMtypetwo3","GPCMtypetwo1","GPCMtypetwo2","GPCMtypetwo3"
0.76361316872428,0.800950617283951,0.817316872427984,0.762831275720165,0.799814814814815,0.817065843621399,0.760600823045267,0.800119341563786,0.816152263374486,0.762716049382716,0.800477366255144,0.817061728395062,0.762021225780903,0.8001979068925,0.816603216280418,0.761872572269574,0.799768792879145,0.818092750802985,0.759836938721987,0.799917047827747,0.81645585201393,0.761746957997384,0.800389419075976,0.818008940801766,0.0141020576131687,0.0216008230452675,0.0279097393689986,0.0115050754458162,0.0180224965706447,0.0233083676268861,0.0124233196159122,0.0193945130315501,0.0245942386831276,0.0115083676268861,0.0179665294924554,0.0233190672153635,0.00993799725651577,0.0155020576131687,0.0202101508916324,0.0114979423868313,0.0180197530864198,0.0233053497942387,0.0111039780521262,0.0170384087791495,0.0227012345679012,0.0115061728395062,0.017964060356653,0.023316049382716
0.763194214876033,0.800685950413223,0.817173553719008,0.762425619834711,0.7995,0.816913223140496,0.760185950413223,0.799826446280992,0.815995867768595,0.762309917355372,0.800161157024793,0.816904958677686,0.761592719344849,0.799927351085446,0.816450437067569,0.761461307771839,0.799461746262637,0.817935233013084,0.7594187716,0.799627592363076,0.816296417339578,0.761335174432408,0.800078815206226,0.817846771145646,0.0141283746556474,0.0216305785123967,0.0279424242424242,0.0115250688705234,0.0180501377410468,0.023328650137741,0.0124454545454545,0.0194223140495868,0.0246170798898072,0.0115283746556474,0.0179944903581267,0.0233399449035813,0.0099564738292011,0.0155236914600551,0.0202203856749311,0.0115179063360882,0.0180473829201102,0.0233256198347107,0.0111234159779614,0.0170636363636364,0.0227201101928375,0.0115261707988981,0.0179920110192837,0.023336914600551
0.762817427385892,0.800435684647303,0.817020746887967,0.762124481327801,0.799261410788382,0.816759336099585,0.759796680497925,0.799589211618257,0.815842323651452,0.762008298755187,0.799917012448133,0.816755186721992,0.761203142895001,0.799673777842487,0.81629500236263,0.761152892145646,0.79922899186723,0.817785098514969,0.75902017462009,0.79938958706881,0.816139607893436,0.761026235431364,0.799839400423771,0.817702778413438,0.0141571230982019,0.0216614107883817,0.0279737206085754,0.0115405255878285,0.0180710926694329,0.0233482710926694,0.0124672199170124,0.0194448132780083,0.024637897648686,0.0115438450899032,0.0180160442600277,0.0233587828492393,0.00997040110650069,0.0155416320885201,0.020232918395574,0.0115333333333333,0.018068326417704,0.0233452282157676,0.0111421853388658,0.0170846473029046,0.0227405255878285,0.0115416320885201,0.0180135546334716,0.0233557399723375
0.7623625,0.8000875,0.816816666666667,0.761733333333333,0.798904166666667,0.81655,0.759358333333333,0.799241666666667,0.815633333333333,0.761654166666667,0.7995625,0.816545833333333,0.760752083231213,0.799327331552366,0.816088813651951,0.760766264509463,0.798873927481492,0.817581873565467,0.758588559824548,0.799043481553957,0.815933865205616,0.760672889428123,0.799486879407018,0.817499210463514,0.0141844444444444,0.0216966666666667,0.0280136111111111,0.0115586111111111,0.0181030555555556,0.0233738888888889,0.0124891666666667,0.0194725,0.0246655555555556,0.0115602777777778,0.0180477777777778,0.0233844444444444,0.00998861111111111,0.0155713888888889,0.0202488888888889,0.0115513888888889,0.0181002777777778,0.0233708333333333,0.0111619444444444,0.0171191666666667,0.0227652777777778,0.0115580555555556,0.0180452777777778,0.0233813888888889
0.762112970711297,0.799991631799163,0.816715481171548,0.761464435146443,0.798811715481172,0.816476987447699,0.759096234309623,0.799121338912134,0.815548117154812,0.761397489539749,0.799468619246862,0.816485355648536,0.760504325329061,0.799229312290425,0.815981146524882,0.760495988579758,0.798782434538985,0.817503073182423,0.758325704291495,0.798927861256071,0.815848355227703,0.760413821252829,0.799391752449632,0.817433142974899,0.0141980474198047,0.0217149232914923,0.028034309623431,0.0115718270571827,0.0181112970711297,0.02338410041841,0.0125034867503487,0.0194864714086471,0.0246783821478382,0.0115729428172943,0.0180563458856346,0.0233930264993026,0.0100008368200837,0.0155740585774059,0.0202582984658298,0.0115645746164575,0.0181085076708508,0.0233810320781032,0.0111740585774059,0.0171271966527197,0.0227751743375174,0.0115707112970711,0.0180538354253835,0.0233899581589958
0.762033613445378,0.799857142857143,0.816668067226891,0.761365546218487,0.798680672268908,0.816394957983193,0.758991596638655,0.798991596638655,0.815521008403361,0.761298319327731,0.799348739495798,0.816411764705882,0.760424373091292,0.799090657201578,0.815933554807644,0.76039192484314,0.798646599763472,0.817421730023114,0.758219685953537,0.798795455090616,0.815828131448157,0.760309412275342,0.799267814901568,0.817358096862831,0.0142081232492997,0.0217355742296919,0.0280487394957983,0.0115775910364146,0.0181235294117647,0.0233949579831933,0.0125098039215686,0.0195028011204482,0.0246812324929972,0.0115787114845938,0.0180675070028011,0.023403081232493,0.0100025210084034,0.015581512605042,0.0202593837535014,0.0115703081232493,0.0181207282913165,0.0233918767507003,0.0111798319327731,0.0171361344537815,0.022778431372549,0.0115764705882353,0.0180649859943978,0.0234
0.761924050632911,0.799721518987342,0.816670886075949,0.76120253164557,0.798518987341772,0.816413502109705,0.758869198312236,0.798869198312236,0.815565400843882,0.761168776371308,0.799185654008439,0.816430379746835,0.760316591601624,0.798955922835928,0.815939465542816,0.760236853705409,0.798490865772788,0.817436997338125,0.758102601986494,0.798673750147425,0.815868500381024,0.760188230319268,0.799114702071805,0.817373095683495,0.0142225035161744,0.0217462728551336,0.0280472573839662,0.0115842475386779,0.018137552742616,0.0233924050632911,0.0125170182841069,0.0195108298171589,0.0246790436005626,0.0115836849507736,0.01808129395218,0.0234005625879044,0.0100008438818565,0.0155949367088608,0.0202587904360056,0.0115769338959212,0.0181347398030942,0.0233893108298172,0.0111831223628692,0.0171493670886076,0.0227699015471167,0.0115814345991561,0.0180787623066104,0.0233974683544304
0.76203813559322,0.799885593220339,0.816911016949153,0.761228813559322,0.798652542372881,0.816614406779661,0.758949152542373,0.799025423728814,0.815800847457627,0.761207627118644,0.799326271186441,0.816610169491525,0.760434771356142,0.799129553995539,0.816183473677808,0.760266291756346,0.798622575342132,0.817639141813244,0.758185792670589,0.798831227339849,0.816102901137146,0.760229208221897,0.799255332479203,0.817552894354495,0.0142155367231638,0.0217169491525424,0.0280101694915254,0.0115830508474576,0.0181257062146893,0.0233666666666667,0.012516384180791,0.0194957627118644,0.0246531073446328,0.0115819209039548,0.0180686440677966,0.0233776836158192,0.00999632768361582,0.0155875706214689,0.0202310734463277,0.0115757062146893,0.0181228813559322,0.0233635593220339,0.0111774011299435,0.017135593220339,0.0227370056497175,0.0115796610169492,0.0180661016949153,0.0233745762711864
0.762157446808511,0.799974468085106,0.817021276595745,0.761336170212766,0.79876170212766,0.816727659574468,0.759051063829787,0.799106382978723,0.815923404255319,0.761314893617021,0.799412765957447,0.816685106382979,0.760551134635606,0.799221015305114,0.816294762858532,0.760374927712308,0.79873964540269,0.817750914548536,0.758284920212456,0.79891364756169,0.816226136648321,0.760337686375585,0.799346726328996,0.817637600037605,0.0142113475177305,0.0217089361702128,0.027971914893617,0.0115787234042553,0.0181151773049645,0.0233529078014184,0.0125117730496454,0.0194876595744681,0.024634609929078,0.0115775886524823,0.0180604255319149,0.0233673758865248,0.00999120567375887,0.0155790070921986,0.0202354609929078,0.0115713475177305,0.0181123404255319,0.0233497872340426,0.0111739007092199,0.0171285106382979,0.0227239716312057,0.0115753191489362,0.0180578723404255,0.0233642553191489
0.762303418803419,0.800200854700855,0.817311965811966,0.761448717948718,0.798893162393162,0.816918803418803,0.75917094017094,0.799294871794872,0.816179487179487,0.761495726495726,0.799602564102564,0.816905982905983,0.760708328396685,0.799445805163057,0.816589020896782,0.760495206055006,0.798867212738219,0.817940188650975,0.758413914549893,0.799102339109699,0.816480913893018,0.760527158119584,0.799533868084438,0.817852913625557,0.0141951566951567,0.0216786324786325,0.0279290598290598,0.0115717948717949,0.0181037037037037,0.0233279202279202,0.0125037037037037,0.0194683760683761,0.0246048433048433,0.0115672364672365,0.0180435897435897,0.0233390313390313,0.00998774928774929,0.0155652421652422,0.0201988603988604,0.0115643874643875,0.0181008547008547,0.0233247863247863,0.0111669515669516,0.0171128205128205,0.0226877492877493,0.0115649572649573,0.0180410256410256,0.0233358974358974
