"CTTphi1","CTTphi2","CTTphi3","CFAphi1","CFAphi2","CFAphi3","PCMphi1","PCMphi2","PCMphi3","GPCMphi1","GPCMphi2","GPCMphi3","CTTkappa1","CTTkappa2","CTTkappa3","CFAkappa1","CFAkappa2","CFAkappa3","PCMkappa1","PCMkappa2","PCMkappa3","GPCMkappa1","GPCMkappa2","GPCMkappa3","CTTtypeone1","CTTtypeone2","CTTtypeone3","CFAtypeone1","CFAtypeone2","CFAtypeone3","PCMtypeone1","PCMtypeone2","PCMtypeone3","GPCMtypeone1","GPCMtypeone2","GPCMtypeone3","CTTtypetwo1","CTTtypetwo2","CTTtypetwo3","CFAtypetwo1","CFAtypetwo2","CFAtypetwo3","PCMtypetwo1","PCMtypetwo2","PCMtypetwo3","GPCMtypetwo1","GPCMtypetwo2","GPCMtypetwo3"
0.605167352537723,0.683229766803841,0.728421810699588,0.592593964334705,0.67430109739369,0.722372427983539,0.593729080932785,0.675614540466392,0.722037037037037,0.592900548696845,0.674648148148148,0.722673525377229,0.597460242085985,0.678886120614991,0.725509043100176,0.590844678335247,0.674294740503853,0.72283317675785,0.591179334444067,0.674752387147706,0.721749854853366,0.591155486985801,0.67466825939684,0.723132686094624,0.0310714220393233,0.041111614083219,0.0470560128029264,0.0225234567901235,0.0302399634202103,0.035889529035208,0.0249934156378601,0.0338171925011431,0.0389573845450389,0.0224824874256973,0.0302106081390032,0.0358631001371742,0.0149812528577961,0.0225760859625057,0.0278690900777321,0.0189980338363054,0.0289409236396891,0.0353197073616827,0.0179515775034294,0.0269691358024691,0.033656927297668,0.018990032007316,0.0289052126200274,0.035275125743027
0.605138144329897,0.683224054982818,0.728421305841924,0.592544329896907,0.674254982817869,0.722342268041237,0.593718900343643,0.675594501718213,0.722039175257732,0.592862542955326,0.6746,0.722644673539519,0.597424374502665,0.678874247456155,0.725506558240101,0.590791706386806,0.674246321870298,0.722805227082591,0.591164806410312,0.674729053949724,0.721750703947318,0.591114586924827,0.67461755630434,0.723106070075471,0.0310822451317297,0.0411239862542955,0.0470583734249714,0.0225318671248568,0.0302462313860252,0.0358939747995418,0.0250026116838488,0.0338253379152348,0.0389609163802978,0.0224902634593356,0.0302170904925544,0.0358673997709049,0.0149811683848797,0.0225724169530355,0.0278697365406644,0.018999175257732,0.0289445131729668,0.0353229782359679,0.0179499198167239,0.0269684765177549,0.0336550286368843,0.0189906071019473,0.0289090034364261,0.0352782130584192
0.605106060606061,0.683192148760331,0.728396694214876,0.592479338842975,0.674183195592286,0.72229476584022,0.593676308539945,0.675554407713499,0.722012396694215,0.592797520661157,0.674531680440771,0.722599862258953,0.597386344225517,0.678837113037287,0.725478717627699,0.59072338419107,0.674173215862531,0.722757547070486,0.591118363145352,0.674688419304229,0.721722009483553,0.591046931837641,0.674548278222018,0.723060091961734,0.0310935720844812,0.041135261707989,0.0470711662075298,0.0225415059687787,0.0302547291092746,0.0359011937557392,0.0250119834710744,0.0338328282828283,0.0389668962350781,0.0224998163452709,0.0302252525252525,0.0358744260789715,0.0149818181818182,0.02257318640955,0.0278693296602388,0.0190015151515152,0.0289503213957759,0.0353290174471993,0.0179511937557392,0.0269707529843893,0.0336583103764922,0.0189929292929293,0.0289144628099174,0.0352840220385675
0.605104209799862,0.683187025534852,0.728422360248447,0.592434782608696,0.674194616977226,0.722286404416839,0.59367839889579,0.675555555555556,0.72204071773637,0.592771566597654,0.674543133195307,0.722594202898551,0.597378367242591,0.678825836036448,0.725502567733211,0.590676805657817,0.674182622873365,0.72274894650817,0.59111668249065,0.674686782277178,0.721750886955624,0.591017822861877,0.674558461759477,0.723054259454444,0.0310994248907292,0.0411450655624569,0.0470731078904992,0.0225487002530481,0.0302558086036347,0.0359026455026455,0.025016287094548,0.0338352426961123,0.0389655854612376,0.0225060961582701,0.0302262709914884,0.0358755463538072,0.0149802622498275,0.0225707844490453,0.0278635380722337,0.0190013802622498,0.0289487002530481,0.0353292845640672,0.0179494363929147,0.026970278352887,0.0336526340004601,0.0189919484702093,0.0289127674258109,0.0352839199447895
0.605259336099585,0.683311894882434,0.728533195020747,0.592592669432918,0.674325034578147,0.722369986168741,0.593845089903181,0.675687413554633,0.72215214384509,0.592919087136929,0.674669432918396,0.722678423236515,0.597536086072807,0.678948719040988,0.725611314147924,0.590831145272512,0.674312614300422,0.722837380169825,0.591282878935277,0.674820451213727,0.721861185364794,0.591160916331223,0.674683435772143,0.723142605977244,0.0310866758875058,0.0411377593360996,0.0470589211618257,0.0225470723835869,0.0302459197786999,0.0358922083909636,0.0250103734439834,0.0338231904103273,0.0389527431996312,0.0225050253573075,0.0302169663439373,0.0358651452282158,0.0149752881512218,0.0225581373905025,0.0278502535730751,0.0189925772245274,0.0289362840018442,0.0353176579068695,0.0179414015675426,0.0269583679114799,0.033637989857077,0.0189836791147994,0.0289007376671277,0.0352722913785154
0.605392931392931,0.683437976437976,0.72864656964657,0.592702702702703,0.674407484407484,0.722481635481635,0.593999306999307,0.675802494802495,0.722271656271656,0.593027027027027,0.674747054747055,0.722779625779626,0.597668683258485,0.679074408884469,0.725725075952108,0.59093552414131,0.674395289999858,0.722948180370469,0.591430587808007,0.674934832072522,0.721979184054477,0.591263062897083,0.67476072240403,0.723245344263692,0.0310811734811735,0.0411205821205821,0.0470444906444906,0.0225484869484869,0.0302403326403326,0.0358792330792331,0.02500693000693,0.0338149226149226,0.0389375375375375,0.0225064911064911,0.0302118734118734,0.0358532224532224,0.0149702471702472,0.0225501501501502,0.027836498036498,0.0189867405867406,0.0289281127281127,0.0353034881034881,0.0179344883344883,0.0269471933471933,0.033623793023793,0.0189779625779626,0.0288930468930469,0.0352591360591361
0.605513194444444,0.683534722222222,0.7287625,0.592792361111111,0.674518055555556,0.722574305555556,0.594140277777778,0.675900694444444,0.722397916666667,0.593134722222222,0.674852777777778,0.722865972222222,0.597785362489031,0.679171950516787,0.725838961302615,0.591018699032588,0.674506099908098,0.723041210722518,0.591567329114756,0.675033187088654,0.722106813967329,0.591363824845395,0.674865089737385,0.723332528546642,0.031074537037037,0.0411093055555556,0.0470302777777778,0.0225493518518519,0.0302319444444444,0.0358675925925926,0.02500125,0.0338048148148148,0.0389211574074074,0.0225064351851852,0.0302042592592593,0.0358423611111111,0.0149639351851852,0.0225426851851852,0.0278208796296296,0.0189801851851852,0.0289175462962963,0.0352906481481481,0.0179265740740741,0.0269391666666667,0.0336066203703704,0.0189705555555556,0.028882962962963,0.035247037037037
0.605876130828114,0.683892832289492,0.72906819763396,0.593206680584551,0.674901878914405,0.72289422407794,0.594561586638831,0.676272094641615,0.722729993041058,0.593550452331246,0.67523382045929,0.723178844815588,0.598174423132061,0.679541786671792,0.726152259117316,0.591431835473033,0.674889892252905,0.723360465238316,0.591994413474806,0.675405796343911,0.722438690866024,0.591778755023944,0.675245774422341,0.723645244310329,0.0310152632799814,0.0410456506610995,0.04696348874971,0.0225266527487822,0.0301963349570865,0.0358251913709116,0.0249659475759685,0.0337604268151241,0.0388724193922524,0.0224831825562514,0.0301679424727441,0.0358012062166551,0.0149549988401763,0.0225205288796103,0.0277931338436558,0.0189613546740895,0.0288834609139411,0.0352507538854094,0.017909904894456,0.0269094873579216,0.0335672001855718,0.0189517977267455,0.0288495476687544,0.0352077940153097
0.606246164574616,0.684192468619247,0.72939470013947,0.593601813110181,0.675221059972106,0.723196652719665,0.594954672245467,0.676596234309623,0.723060669456067,0.59394769874477,0.675546025104602,0.723493723849372,0.598566618288539,0.679850915699275,0.726493412033446,0.59182238727503,0.675208743851249,0.723664092172029,0.592387577074509,0.675731978306576,0.722769145873021,0.592171485701936,0.675558692503678,0.723961089945432,0.0309712226871223,0.0409926080892608,0.0468779172477917,0.0225082287308229,0.0301660622966062,0.0357856345885635,0.0249418874941887,0.0337186424918643,0.0388275220827522,0.0224648070664807,0.0301367735936774,0.0357602045560205,0.0149440260344026,0.0225020920502092,0.0277698279869828,0.018943840074384,0.0288554625755463,0.0352130636913064,0.0178936773593677,0.0268848907484891,0.0335265457926546,0.0189341236634124,0.0288227336122734,0.035168479776848
0.606608665269043,0.68450034940601,0.729708595387841,0.594011879804333,0.675554157931516,0.72351572327044,0.595358490566038,0.676911949685535,0.723395527603075,0.594364081062194,0.675881201956674,0.72378965758211,0.598941045154187,0.68017865746622,0.726815608731606,0.592228684222641,0.675542906253367,0.723984896509296,0.592798166298801,0.676051793385677,0.723104100179021,0.592583020873027,0.675894572842957,0.72425931208464,0.0309296529233636,0.0409222921034242,0.0468042860470533,0.0224841369671558,0.0301339855578849,0.035743535988819,0.0249061262520382,0.0336738877242022,0.0387697181458188,0.0224409037968786,0.0301043559282553,0.0357191707430701,0.0149300722105754,0.0224883298392732,0.0277427905893315,0.0189237363149313,0.0288262287444677,0.0351714418821337,0.0178764034474726,0.0268624272070813,0.0334897740507803,0.0189137200093175,0.0287934311670161,0.035130677847659
