"","a401","a402","a403","a404","a405","a406","a407","a408","a409","a410","a411","a412","a413","a414","a415","a416","a417","a418","a419"
"19",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0,0,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"20",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0,0,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"21",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"22",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"23",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"24",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"25",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0
"26",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0,0,0,0,0,0,0.0635863810142044,0.0670241168208136,0,0,0.0832620381364746,0.0900870561725901,0
"27",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0
"28",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0,0,0,0,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0,0.0900870561725901,0
"29",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"30",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0,0
"31",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0,0.086045777697217,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"32",0.0981127956344133,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"33",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0,0,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"34",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"35",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0.086045777697217,0,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"36",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"37",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"38",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"39",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0
"40",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"41",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"42",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0,0,0,0,0,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0,0,0
"43",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0,0,0,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0
"44",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0,0,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"45",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"46",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"47",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"48",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"49",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0,0.088452845804156,0,0,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"50",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"51",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"52",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"53",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"54",0.196225591268827,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.18397094145868,0.190103220382682,0.0887939088053451,0.0807667154335407,0,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"55",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"56",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"57",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0,0,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"58",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0.0801586173602905,0,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"59",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"60",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"61",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"62",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0,0.0900870561725901,0.0914885726547018
"63",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"64",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"65",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"66",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"67",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.190103220382682,0.0887939088053451,0,0,0,0,0,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"68",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"69",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"70",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"71",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"72",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"73",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"74",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"75",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"76",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.0950516101913411,0,0,0,0,0,0.0918043416103134,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"77",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"78",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.190103220382682,0.0887939088053451,0,0,0,0,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.10193570425472,0.0832620381364746,0.0900870561725901,0.0914885726547018
"79",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"80",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"81",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.275956412188019,0.190103220382682,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"82",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.190103220382682,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.203871408509441,0.0832620381364746,0.0900870561725901,0.0914885726547018
"83",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"84",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"85",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0,0.0900870561725901,0.0914885726547018
"86",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"87",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"88",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.27541302483094,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
"89",0.29433838690324,0.0792579575219445,0.0587558252134899,0.0593116549977411,0.367941882917359,0.285154830574023,0.0887939088053451,0.0807667154335407,0.086045777697217,0.088452845804156,0.0801586173602905,0.183608683220627,0.0635863810142044,0.0670241168208136,0.0796799292257143,0.305807112764161,0.0832620381364746,0.0900870561725901,0.0914885726547018
